,Date,wind_speed,FIPS_NAME_x,FPA_ID,FIRE_CODE,FIRE_NAME,FIRE_YEAR,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,date(CONT_DATE),FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,FIPS_CODE,FIPS_NAME_y,STATE,tmax,tmin,Precip,average
1647,2010-01-04,3.4,Imperial,,,,,,,,,,,,,,,,,,,
1648,2010-01-04,4.3,Imperial,,,,,,,,,,,,,,,,,,,
1649,2010-01-05,3.4,Imperial,,,,,,,,,,,,,,,,,,,
1650,2010-01-05,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1651,2010-01-06,1.6,Imperial,,,,,,,,,,,,,,,,,,,
1652,2010-01-07,2.0,Imperial,,,,,,,,,,,,,,,,,,,
1653,2010-01-07,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1654,2010-01-08,3.6,Imperial,,,,,,,,,,,,,,,,,,,
1655,2010-01-08,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1656,2010-01-09,2.7,Imperial,,,,,,,,,,,,,,,,,,,
1657,2010-01-09,2.9,Imperial,,,,,,,,,,,,,,,,,,,
1658,2010-01-10,2.0,Imperial,,,,,,,,,,,,,,,,,,,
1659,2010-01-10,2.2,Imperial,,,,,,,,,,,,,,,,,,,
1660,2010-01-11,3.1,Imperial,,,,,,,,,,,,,,,,,,,
1661,2010-01-11,4.3,Imperial,,,,,,,,,,,,,,,,,,,
1662,2010-01-12,2.5,Imperial,,,,,,,,,,,,,,,,,,,
1663,2010-01-12,2.9,Imperial,,,,,,,,,,,,,,,,,,,
1664,2010-01-13,10.3,Imperial,,,,,,,,,,,,,,,,,,,
1665,2010-01-14,10.5,Imperial,FS-1485407,E9AV,TENAJA,2010.0,1210.0,5.0,Debris Burning,2010-01-14,107.0,D,33.6188889,-117.424444,65.0,Riverside,CA,71.0,42.0,0.11,56.5
1666,2010-01-14,13.9,Imperial,FS-1485407,E9AV,TENAJA,2010.0,1210.0,5.0,Debris Burning,2010-01-14,107.0,D,33.6188889,-117.424444,65.0,Riverside,CA,71.0,42.0,0.11,56.5
1667,2010-01-15,4.0,Imperial,,,,,,,,,,,,,,,,,,,
1668,2010-01-15,4.9,Imperial,,,,,,,,,,,,,,,,,,,
1669,2010-01-16,2.5,Imperial,,,,,,,,,,,,,,,,,,,
1670,2010-01-16,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1671,2010-01-17,3.6,Imperial,FS-1484506,E9A6,JANUARY,2010.0,1130.0,7.0,Arson,2010-01-17,0.4,B,38.535,-120.517778,17.0,El Dorado,CA,48.0,37.0,0.0,42.5
1672,2010-01-17,4.7,Imperial,FS-1484506,E9A6,JANUARY,2010.0,1130.0,7.0,Arson,2010-01-17,0.4,B,38.535,-120.517778,17.0,El Dorado,CA,48.0,37.0,0.0,42.5
1673,2010-01-18,7.2,Imperial,,,,,,,,,,,,,,,,,,,
1674,2010-01-18,7.4,Imperial,,,,,,,,,,,,,,,,,,,
1675,2010-01-19,7.4,Imperial,,,,,,,,,,,,,,,,,,,
1676,2010-01-19,7.8,Imperial,,,,,,,,,,,,,,,,,,,
1677,2010-01-20,9.4,Imperial,,,,,,,,,,,,,,,,,,,
1678,2010-01-20,8.3,Imperial,,,,,,,,,,,,,,,,,,,
1679,2010-01-21,11.4,Imperial,,,,,,,,,,,,,,,,,,,
1680,2010-01-21,10.3,Imperial,,,,,,,,,,,,,,,,,,,
1681,2010-01-22,10.5,Imperial,,,,,,,,,,,,,,,,,,,
1682,2010-01-22,12.1,Imperial,,,,,,,,,,,,,,,,,,,
1683,2010-01-23,5.1,Imperial,,,,,,,,,,,,,,,,,,,
1684,2010-01-23,4.9,Imperial,,,,,,,,,,,,,,,,,,,
1685,2010-01-24,2.9,Imperial,,,,,,,,,,,,,,,,,,,
1686,2010-01-24,3.4,Imperial,,,,,,,,,,,,,,,,,,,
1687,2010-01-25,2.2,Imperial,,,,,,,,,,,,,,,,,,,
1688,2010-01-25,3.1,Imperial,,,,,,,,,,,,,,,,,,,
1689,2010-01-26,2.2,Imperial,,,,,,,,,,,,,,,,,,,
1690,2010-01-26,2.9,Imperial,,,,,,,,,,,,,,,,,,,
1691,2010-01-27,5.8,Imperial,,,,,,,,,,,,,,,,,,,
1692,2010-01-27,6.5,Imperial,,,,,,,,,,,,,,,,,,,
1693,2010-01-28,6.5,Imperial,,,,,,,,,,,,,,,,,,,
1694,2010-01-28,6.9,Imperial,,,,,,,,,,,,,,,,,,,
1695,2010-01-29,2.7,Imperial,,,,,,,,,,,,,,,,,,,
1696,2010-01-29,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1697,2010-01-30,2.9,Imperial,,,,,,,,,,,,,,,,,,,
1698,2010-01-30,4.5,Imperial,,,,,,,,,,,,,,,,,,,
1699,2010-01-31,2.7,Imperial,,,,,,,,,,,,,,,,,,,
1700,2010-01-31,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1701,2010-02-01,2.0,Imperial,,,,,,,,,,,,,,,,,,,
1702,2010-02-01,3.1,Imperial,,,,,,,,,,,,,,,,,,,
1703,2010-02-02,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1704,2010-02-02,4.0,Imperial,,,,,,,,,,,,,,,,,,,
1705,2010-02-03,8.3,Imperial,,,,,,,,,,,,,,,,,,,
1706,2010-02-03,8.7,Imperial,,,,,,,,,,,,,,,,,,,
1707,2010-02-04,6.3,Imperial,,,,,,,,,,,,,,,,,,,
1708,2010-02-04,7.4,Imperial,,,,,,,,,,,,,,,,,,,
1709,2010-02-05,2.7,Imperial,,,,,,,,,,,,,,,,,,,
1710,2010-02-05,3.1,Imperial,,,,,,,,,,,,,,,,,,,
1711,2010-02-06,6.9,Imperial,,,,,,,,,,,,,,,,,,,
1712,2010-02-06,6.7,Imperial,,,,,,,,,,,,,,,,,,,
1713,2010-02-07,11.4,Imperial,,,,,,,,,,,,,,,,,,,
1714,2010-02-07,13.6,Imperial,,,,,,,,,,,,,,,,,,,
1715,2010-02-08,2.7,Imperial,,,,,,,,,,,,,,,,,,,
1716,2010-02-08,3.1,Imperial,,,,,,,,,,,,,,,,,,,
1717,2010-02-09,6.3,Imperial,,,,,,,,,,,,,,,,,,,
1718,2010-02-09,7.2,Imperial,,,,,,,,,,,,,,,,,,,
1719,2010-02-10,7.4,Imperial,,,,,,,,,,,,,,,,,,,
1720,2010-02-10,7.8,Imperial,,,,,,,,,,,,,,,,,,,
1721,2010-02-11,4.0,Imperial,,,,,,,,,,,,,,,,,,,
1722,2010-02-11,4.3,Imperial,,,,,,,,,,,,,,,,,,,
1723,2010-02-12,2.5,Imperial,,,,,,,,,,,,,,,,,,,
1724,2010-02-12,2.5,Imperial,,,,,,,,,,,,,,,,,,,
1725,2010-02-13,4.9,Imperial,,,,,,,,,,,,,,,,,,,
1726,2010-02-14,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1727,2010-02-14,4.9,Imperial,,,,,,,,,,,,,,,,,,,
1728,2010-02-15,2.9,Imperial,,,,,,,,,,,,,,,,,,,
1729,2010-02-15,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1730,2010-02-16,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1731,2010-02-16,4.9,Imperial,,,,,,,,,,,,,,,,,,,
1732,2010-02-17,3.1,Imperial,,,,,,,,,,,,,,,,,,,
1733,2010-02-17,3.4,Imperial,,,,,,,,,,,,,,,,,,,
1734,2010-02-18,4.9,Imperial,,,,,,,,,,,,,,,,,,,
1735,2010-02-18,6.5,Imperial,,,,,,,,,,,,,,,,,,,
1736,2010-02-19,11.9,Imperial,,,,,,,,,,,,,,,,,,,
1737,2010-02-19,14.5,Imperial,,,,,,,,,,,,,,,,,,,
1738,2010-02-20,12.1,Imperial,,,,,,,,,,,,,,,,,,,
1739,2010-02-20,14.5,Imperial,,,,,,,,,,,,,,,,,,,
1740,2010-02-21,15.2,Imperial,,,,,,,,,,,,,,,,,,,
1741,2010-02-21,15.9,Imperial,,,,,,,,,,,,,,,,,,,
1742,2010-02-22,12.3,Imperial,,,,,,,,,,,,,,,,,,,
1743,2010-02-22,14.5,Imperial,,,,,,,,,,,,,,,,,,,
1744,2010-02-23,2.9,Imperial,,,,,,,,,,,,,,,,,,,
1745,2010-02-23,5.1,Imperial,,,,,,,,,,,,,,,,,,,
1746,2010-02-24,3.4,Imperial,,,,,,,,,,,,,,,,,,,
1747,2010-02-24,5.6,Imperial,,,,,,,,,,,,,,,,,,,
1748,2010-02-25,4.5,Imperial,,,,,,,,,,,,,,,,,,,
1749,2010-02-25,5.1,Imperial,,,,,,,,,,,,,,,,,,,
1750,2010-02-26,3.4,Imperial,,,,,,,,,,,,,,,,,,,
1751,2010-02-26,4.9,Imperial,,,,,,,,,,,,,,,,,,,
1752,2010-02-27,8.1,Imperial,,,,,,,,,,,,,,,,,,,
1753,2010-02-27,9.8,Imperial,,,,,,,,,,,,,,,,,,,
1754,2010-02-28,6.9,Imperial,,,,,,,,,,,,,,,,,,,
1755,2010-02-28,8.3,Imperial,,,,,,,,,,,,,,,,,,,
1756,2010-03-01,2.9,Imperial,,,,,,,,,,,,,,,,,,,
1757,2010-03-01,3.4,Imperial,,,,,,,,,,,,,,,,,,,
1758,2010-03-02,5.6,Imperial,,,,,,,,,,,,,,,,,,,
1759,2010-03-02,6.5,Imperial,,,,,,,,,,,,,,,,,,,
1760,2010-03-03,8.5,Imperial,,,,,,,,,,,,,,,,,,,
1761,2010-03-03,11.0,Imperial,,,,,,,,,,,,,,,,,,,
1762,2010-03-04,12.8,Imperial,,,,,,,,,,,,,,,,,,,
1763,2010-03-04,13.4,Imperial,,,,,,,,,,,,,,,,,,,
1764,2010-03-05,4.7,Imperial,,,,,,,,,,,,,,,,,,,
1765,2010-03-05,4.7,Imperial,,,,,,,,,,,,,,,,,,,
1766,2010-03-06,6.5,Imperial,,,,,,,,,,,,,,,,,,,
1767,2010-03-06,7.8,Imperial,,,,,,,,,,,,,,,,,,,
1768,2010-03-07,7.4,Imperial,,,,,,,,,,,,,,,,,,,
1769,2010-03-07,7.4,Imperial,,,,,,,,,,,,,,,,,,,
1770,2010-03-08,10.7,Imperial,,,,,,,,,,,,,,,,,,,
1771,2010-03-08,13.6,Imperial,,,,,,,,,,,,,,,,,,,
1772,2010-03-09,19.0,Imperial,,,,,,,,,,,,,,,,,,,
1773,2010-03-09,20.1,Imperial,,,,,,,,,,,,,,,,,,,
1774,2010-03-10,13.0,Imperial,,,,,,,,,,,,,,,,,,,
1775,2010-03-10,14.3,Imperial,,,,,,,,,,,,,,,,,,,
1776,2010-03-11,5.8,Imperial,,,,,,,,,,,,,,,,,,,
1777,2010-03-11,6.0,Imperial,,,,,,,,,,,,,,,,,,,
1778,2010-03-12,2.9,Imperial,,,,,,,,,,,,,,,,,,,
1779,2010-03-13,10.7,Imperial,,,,,,,,,,,,,,,,,,,
1780,2010-03-13,13.4,Imperial,,,,,,,,,,,,,,,,,,,
1781,2010-03-14,6.5,Imperial,,,,,,,,,,,,,,,,,,,
1782,2010-03-14,6.3,Imperial,,,,,,,,,,,,,,,,,,,
1783,2010-03-15,5.6,Imperial,,,,,,,,,,,,,,,,,,,
1784,2010-03-15,6.7,Imperial,,,,,,,,,,,,,,,,,,,
1785,2010-03-16,4.9,Imperial,W-599799,E9XS,SNOWBIRD,2010.0,2200.0,9.0,Miscellaneous,2010-03-16,0.5,B,32.95094,-115.28421,25.0,Imperial,CA,80.0,48.0,0.0,64.0
1786,2010-03-16,4.7,Imperial,W-599799,E9XS,SNOWBIRD,2010.0,2200.0,9.0,Miscellaneous,2010-03-16,0.5,B,32.95094,-115.28421,25.0,Imperial,CA,80.0,48.0,0.0,64.0
1787,2010-03-17,5.4,Imperial,,,,,,,,,,,,,,,,,,,
1788,2010-03-17,5.4,Imperial,,,,,,,,,,,,,,,,,,,
1789,2010-03-18,7.6,Imperial,,,,,,,,,,,,,,,,,,,
1790,2010-03-18,8.9,Imperial,,,,,,,,,,,,,,,,,,,
1791,2010-03-19,9.6,Imperial,,,,,,,,,,,,,,,,,,,
1792,2010-03-19,10.3,Imperial,,,,,,,,,,,,,,,,,,,
1793,2010-03-20,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1794,2010-03-20,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1795,2010-03-21,2.2,Imperial,,,,,,,,,,,,,,,,,,,
1796,2010-03-21,3.6,Imperial,,,,,,,,,,,,,,,,,,,
1797,2010-03-22,8.5,Imperial,,,,,,,,,,,,,,,,,,,
1798,2010-03-22,9.8,Imperial,,,,,,,,,,,,,,,,,,,
1799,2010-03-23,7.2,Imperial,,,,,,,,,,,,,,,,,,,
1800,2010-03-23,8.3,Imperial,,,,,,,,,,,,,,,,,,,
1801,2010-03-24,3.6,Imperial,,,,,,,,,,,,,,,,,,,
1802,2010-03-24,4.7,Imperial,,,,,,,,,,,,,,,,,,,
1803,2010-03-25,9.6,Imperial,,,,,,,,,,,,,,,,,,,
1804,2010-03-25,12.3,Imperial,,,,,,,,,,,,,,,,,,,
1805,2010-03-26,7.6,Imperial,,,,,,,,,,,,,,,,,,,
1806,2010-03-26,8.9,Imperial,,,,,,,,,,,,,,,,,,,
1807,2010-03-27,7.2,Imperial,W-600039,E96S,MITCHELL,2010.0,1018.0,4.0,Campfire,2010-04-14,130.0,D,33.3881,-114.7136,25.0,Imperial,CA,84.0,53.0,0.0,68.5
1808,2010-03-27,8.1,Imperial,W-600039,E96S,MITCHELL,2010.0,1018.0,4.0,Campfire,2010-04-14,130.0,D,33.3881,-114.7136,25.0,Imperial,CA,84.0,53.0,0.0,68.5
1809,2010-03-28,5.4,Imperial,,,,,,,,,,,,,,,,,,,
1810,2010-03-28,5.1,Imperial,,,,,,,,,,,,,,,,,,,
1811,2010-03-29,4.9,Imperial,,,,,,,,,,,,,,,,,,,
1812,2010-03-29,6.3,Imperial,,,,,,,,,,,,,,,,,,,
1813,2010-03-30,15.7,Imperial,,,,,,,,,,,,,,,,,,,
1814,2010-03-30,16.6,Imperial,,,,,,,,,,,,,,,,,,,
1815,2010-03-31,24.4,Imperial,,,,,,,,,,,,,,,,,,,
1816,2010-03-31,27.3,Imperial,,,,,,,,,,,,,,,,,,,
1817,2010-04-01,8.5,Imperial,,,,,,,,,,,,,,,,,,,
1818,2010-04-01,9.6,Imperial,,,,,,,,,,,,,,,,,,,
1819,2010-04-02,4.7,Imperial,,,,,,,,,,,,,,,,,,,
1820,2010-04-02,5.1,Imperial,,,,,,,,,,,,,,,,,,,
1821,2010-04-03,7.8,Imperial,,,,,,,,,,,,,,,,,,,
1822,2010-04-03,9.2,Imperial,,,,,,,,,,,,,,,,,,,
1823,2010-04-04,4.0,Imperial,,,,,,,,,,,,,,,,,,,
1824,2010-04-04,9.8,Imperial,,,,,,,,,,,,,,,,,,,
1825,2010-04-05,22.1,Imperial,,,,,,,,,,,,,,,,,,,
1826,2010-04-06,6.7,Imperial,,,,,,,,,,,,,,,,,,,
1827,2010-04-06,6.9,Imperial,,,,,,,,,,,,,,,,,,,
1828,2010-04-07,7.8,Imperial,,,,,,,,,,,,,,,,,,,
1829,2010-04-07,8.7,Imperial,,,,,,,,,,,,,,,,,,,
1830,2010-04-08,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1831,2010-04-08,5.8,Imperial,,,,,,,,,,,,,,,,,,,
1832,2010-04-09,7.4,Imperial,,,,,,,,,,,,,,,,,,,
1833,2010-04-09,6.7,Imperial,,,,,,,,,,,,,,,,,,,
1834,2010-04-10,3.6,Imperial,,,,,,,,,,,,,,,,,,,
1835,2010-04-10,6.0,Imperial,,,,,,,,,,,,,,,,,,,
1836,2010-04-11,8.7,Imperial,,,,,,,,,,,,,,,,,,,
1837,2010-04-11,10.1,Imperial,,,,,,,,,,,,,,,,,,,
1838,2010-04-12,17.0,Imperial,,,,,,,,,,,,,,,,,,,
1839,2010-04-12,17.7,Imperial,,,,,,,,,,,,,,,,,,,
1840,2010-04-13,6.7,Imperial,,,,,,,,,,,,,,,,,,,
1841,2010-04-13,6.9,Imperial,,,,,,,,,,,,,,,,,,,
1842,2010-04-14,4.5,Imperial,,,,,,,,,,,,,,,,,,,
1843,2010-04-14,4.7,Imperial,,,,,,,,,,,,,,,,,,,
1844,2010-04-15,3.4,Imperial,,,,,,,,,,,,,,,,,,,
1845,2010-04-15,4.3,Imperial,,,,,,,,,,,,,,,,,,,
1846,2010-04-16,4.9,Imperial,,,,,,,,,,,,,,,,,,,
1847,2010-04-16,6.7,Imperial,,,,,,,,,,,,,,,,,,,
1848,2010-04-17,3.1,Imperial,,,,,,,,,,,,,,,,,,,
1849,2010-04-17,4.5,Imperial,,,,,,,,,,,,,,,,,,,
1850,2010-04-18,8.3,Imperial,,,,,,,,,,,,,,,,,,,
1851,2010-04-18,8.9,Imperial,,,,,,,,,,,,,,,,,,,
1852,2010-04-19,8.3,Imperial,,,,,,,,,,,,,,,,,,,
1853,2010-04-19,9.4,Imperial,,,,,,,,,,,,,,,,,,,
1854,2010-04-20,14.1,Imperial,,,,,,,,,,,,,,,,,,,
1855,2010-04-20,17.0,Imperial,,,,,,,,,,,,,,,,,,,
1856,2010-04-21,19.0,Imperial,,,,,,,,,,,,,,,,,,,
1857,2010-04-21,19.7,Imperial,,,,,,,,,,,,,,,,,,,
1858,2010-04-22,11.2,Imperial,,,,,,,,,,,,,,,,,,,
1859,2010-04-22,13.4,Imperial,,,,,,,,,,,,,,,,,,,
1860,2010-04-23,6.0,Imperial,,,,,,,,,,,,,,,,,,,
1861,2010-04-23,6.7,Imperial,,,,,,,,,,,,,,,,,,,
1862,2010-04-24,2.5,Imperial,,,,,,,,,,,,,,,,,,,
1863,2010-04-24,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1864,2010-04-25,1.8,Imperial,,,,,,,,,,,,,,,,,,,
1865,2010-04-25,4.3,Imperial,,,,,,,,,,,,,,,,,,,
1866,2010-04-26,4.5,Imperial,,,,,,,,,,,,,,,,,,,
1867,2010-04-26,6.9,Imperial,,,,,,,,,,,,,,,,,,,
1868,2010-04-27,12.5,Imperial,,,,,,,,,,,,,,,,,,,
1869,2010-04-27,15.0,Imperial,,,,,,,,,,,,,,,,,,,
1870,2010-04-28,24.6,Imperial,,,,,,,,,,,,,,,,,,,
1871,2010-04-28,28.2,Imperial,,,,,,,,,,,,,,,,,,,
1872,2010-04-29,16.6,Imperial,,,,,,,,,,,,,,,,,,,
1873,2010-04-29,17.9,Imperial,,,,,,,,,,,,,,,,,,,
1874,2010-04-30,11.6,Imperial,,,,,,,,,,,,,,,,,,,
1875,2010-04-30,12.3,Imperial,,,,,,,,,,,,,,,,,,,
1876,2010-05-01,11.9,Imperial,,,,,,,,,,,,,,,,,,,
1877,2010-05-01,13.4,Imperial,,,,,,,,,,,,,,,,,,,
1878,2010-05-02,10.1,Imperial,,,,,,,,,,,,,,,,,,,
1879,2010-05-02,13.0,Imperial,,,,,,,,,,,,,,,,,,,
1880,2010-05-03,2.7,Imperial,,,,,,,,,,,,,,,,,,,
1881,2010-05-04,5.4,Imperial,,,,,,,,,,,,,,,,,,,
1882,2010-05-04,6.9,Imperial,,,,,,,,,,,,,,,,,,,
1883,2010-05-05,11.9,Imperial,,,,,,,,,,,,,,,,,,,
1884,2010-05-05,15.4,Imperial,,,,,,,,,,,,,,,,,,,
1885,2010-05-06,7.8,Imperial,,,,,,,,,,,,,,,,,,,
1886,2010-05-06,9.2,Imperial,,,,,,,,,,,,,,,,,,,
1887,2010-05-07,5.4,Imperial,,,,,,,,,,,,,,,,,,,
1888,2010-05-07,6.7,Imperial,,,,,,,,,,,,,,,,,,,
1889,2010-05-08,8.7,Imperial,,,,,,,,,,,,,,,,,,,
1890,2010-05-08,11.4,Imperial,,,,,,,,,,,,,,,,,,,
1891,2010-05-09,22.1,Imperial,,,,,,,,,,,,,,,,,,,
1892,2010-05-09,22.6,Imperial,,,,,,,,,,,,,,,,,,,
1893,2010-05-10,12.1,Imperial,,,,,,,,,,,,,,,,,,,
1894,2010-05-10,16.1,Imperial,,,,,,,,,,,,,,,,,,,
1895,2010-05-11,16.1,Imperial,,,,,,,,,,,,,,,,,,,
1896,2010-05-11,19.0,Imperial,,,,,,,,,,,,,,,,,,,
1897,2010-05-12,6.7,Imperial,,,,,,,,,,,,,,,,,,,
1898,2010-05-12,8.5,Imperial,,,,,,,,,,,,,,,,,,,
1899,2010-05-13,4.5,Imperial,,,,,,,,,,,,,,,,,,,
1900,2010-05-13,4.5,Imperial,,,,,,,,,,,,,,,,,,,
1901,2010-05-14,5.4,Imperial,,,,,,,,,,,,,,,,,,,
1902,2010-05-14,5.8,Imperial,,,,,,,,,,,,,,,,,,,
1903,2010-05-15,2.5,Imperial,,,,,,,,,,,,,,,,,,,
1904,2010-05-15,3.6,Imperial,,,,,,,,,,,,,,,,,,,
1905,2010-05-16,6.3,Imperial,,,,,,,,,,,,,,,,,,,
1906,2010-05-16,5.8,Imperial,,,,,,,,,,,,,,,,,,,
1907,2010-05-17,12.5,Imperial,,,,,,,,,,,,,,,,,,,
1908,2010-05-17,16.1,Imperial,,,,,,,,,,,,,,,,,,,
1909,2010-05-18,13.0,Imperial,,,,,,,,,,,,,,,,,,,
1910,2010-05-18,14.5,Imperial,,,,,,,,,,,,,,,,,,,
1911,2010-05-19,4.3,Imperial,,,,,,,,,,,,,,,,,,,
1912,2010-05-19,5.8,Imperial,,,,,,,,,,,,,,,,,,,
1913,2010-05-20,7.2,Imperial,,,,,,,,,,,,,,,,,,,
1914,2010-05-20,9.2,Imperial,,,,,,,,,,,,,,,,,,,
1915,2010-05-21,15.2,Imperial,,,,,,,,,,,,,,,,,,,
1916,2010-05-21,18.3,Imperial,,,,,,,,,,,,,,,,,,,
1917,2010-05-22,23.7,Imperial,,,,,,,,,,,,,,,,,,,
1918,2010-05-22,27.5,Imperial,,,,,,,,,,,,,,,,,,,
1919,2010-05-23,19.9,Imperial,,,,,,,,,,,,,,,,,,,
1920,2010-05-23,21.9,Imperial,,,,,,,,,,,,,,,,,,,
1921,2010-05-24,7.2,Imperial,,,,,,,,,,,,,,,,,,,
1922,2010-05-24,7.6,Imperial,,,,,,,,,,,,,,,,,,,
1923,2010-05-25,5.6,Imperial,,,,,,,,,,,,,,,,,,,
1924,2010-05-25,7.8,Imperial,,,,,,,,,,,,,,,,,,,
1925,2010-05-26,10.7,Imperial,,,,,,,,,,,,,,,,,,,
1926,2010-05-26,13.2,Imperial,,,,,,,,,,,,,,,,,,,
1927,2010-05-27,15.9,Imperial,,,,,,,,,,,,,,,,,,,
1928,2010-05-27,18.8,Imperial,,,,,,,,,,,,,,,,,,,
1929,2010-05-28,13.9,Imperial,,,,,,,,,,,,,,,,,,,
1930,2010-05-28,16.6,Imperial,,,,,,,,,,,,,,,,,,,
1931,2010-05-29,7.2,Imperial,,,,,,,,,,,,,,,,,,,
1932,2010-05-29,8.5,Imperial,,,,,,,,,,,,,,,,,,,
1933,2010-05-30,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1934,2010-05-30,5.6,Imperial,,,,,,,,,,,,,,,,,,,
1935,2010-05-31,6.7,Imperial,,,,,,,,,,,,,,,,,,,
1936,2010-05-31,6.9,Imperial,,,,,,,,,,,,,,,,,,,
1937,2010-06-01,7.8,Imperial,,,,,,,,,,,,,,,,,,,
1938,2010-06-01,9.8,Imperial,,,,,,,,,,,,,,,,,,,
1939,2010-06-02,4.5,Imperial,,,,,,,,,,,,,,,,,,,
1940,2010-06-02,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1941,2010-06-03,7.8,Imperial,,,,,,,,,,,,,,,,,,,
1942,2010-06-03,4.7,Imperial,,,,,,,,,,,,,,,,,,,
1943,2010-06-04,5.8,Imperial,,,,,,,,,,,,,,,,,,,
1944,2010-06-04,4.5,Imperial,,,,,,,,,,,,,,,,,,,
1945,2010-06-05,5.6,Imperial,,,,,,,,,,,,,,,,,,,
1946,2010-06-05,4.7,Imperial,,,,,,,,,,,,,,,,,,,
1947,2010-06-06,5.4,Imperial,,,,,,,,,,,,,,,,,,,
1948,2010-06-06,5.1,Imperial,,,,,,,,,,,,,,,,,,,
1949,2010-06-07,10.3,Imperial,,,,,,,,,,,,,,,,,,,
1950,2010-06-07,11.4,Imperial,,,,,,,,,,,,,,,,,,,
1951,2010-06-08,13.2,Imperial,,,,,,,,,,,,,,,,,,,
1952,2010-06-08,16.1,Imperial,,,,,,,,,,,,,,,,,,,
1953,2010-06-09,11.4,Imperial,,,,,,,,,,,,,,,,,,,
1954,2010-06-09,12.3,Imperial,,,,,,,,,,,,,,,,,,,
1955,2010-06-10,18.1,Imperial,,,,,,,,,,,,,,,,,,,
1956,2010-06-10,21.3,Imperial,,,,,,,,,,,,,,,,,,,
1957,2010-06-11,14.1,Imperial,,,,,,,,,,,,,,,,,,,
1958,2010-06-11,18.1,Imperial,,,,,,,,,,,,,,,,,,,
1959,2010-06-12,7.8,Imperial,,,,,,,,,,,,,,,,,,,
1960,2010-06-12,9.2,Imperial,,,,,,,,,,,,,,,,,,,
1961,2010-06-13,3.8,Imperial,,,,,,,,,,,,,,,,,,,
1962,2010-06-13,2.9,Imperial,,,,,,,,,,,,,,,,,,,
1963,2010-06-14,6.0,Imperial,,,,,,,,,,,,,,,,,,,
1964,2010-06-14,5.8,Imperial,,,,,,,,,,,,,,,,,,,
1965,2010-06-15,8.9,Imperial,,,,,,,,,,,,,,,,,,,
1966,2010-06-15,10.3,Imperial,,,,,,,,,,,,,,,,,,,
1967,2010-06-16,11.4,Imperial,,,,,,,,,,,,,,,,,,,
1968,2010-06-16,14.5,Imperial,,,,,,,,,,,,,,,,,,,
1969,2010-06-17,4.0,Imperial,,,,,,,,,,,,,,,,,,,
1970,2010-06-17,4.9,Imperial,,,,,,,,,,,,,,,,,,,
1971,2010-06-18,10.5,Imperial,,,,,,,,,,,,,,,,,,,
1972,2010-06-18,12.8,Imperial,,,,,,,,,,,,,,,,,,,
1973,2010-06-19,10.5,Imperial,,,,,,,,,,,,,,,,,,,
1974,2010-06-19,13.0,Imperial,,,,,,,,,,,,,,,,,,,
1975,2010-06-20,9.6,Imperial,,,,,,,,,,,,,,,,,,,
1976,2010-06-20,13.4,Imperial,,,,,,,,,,,,,,,,,,,
1977,2010-06-21,11.0,Imperial,,,,,,,,,,,,,,,,,,,
1978,2010-06-21,14.1,Imperial,,,,,,,,,,,,,,,,,,,
1979,2010-06-22,4.7,Imperial,,,,,,,,,,,,,,,,,,,
1980,2010-06-22,6.0,Imperial,,,,,,,,,,,,,,,,,,,
1981,2010-06-23,3.4,Imperial,,,,,,,,,,,,,,,,,,,
1982,2010-06-23,5.8,Imperial,,,,,,,,,,,,,,,,,,,
1983,2010-06-24,8.1,Imperial,,,,,,,,,,,,,,,,,,,
1984,2010-06-24,9.6,Imperial,,,,,,,,,,,,,,,,,,,
1985,2010-06-25,12.3,Imperial,,,,,,,,,,,,,,,,,,,
1986,2010-06-25,15.0,Imperial,,,,,,,,,,,,,,,,,,,
1987,2010-06-26,9.6,Imperial,,,,,,,,,,,,,,,,,,,
1988,2010-06-26,12.3,Imperial,,,,,,,,,,,,,,,,,,,
1989,2010-06-27,4.9,Imperial,,,,,,,,,,,,,,,,,,,
1990,2010-06-28,7.2,Imperial,,,,,,,,,,,,,,,,,,,
1991,2010-06-28,5.8,Imperial,,,,,,,,,,,,,,,,,,,
1992,2010-06-29,5.1,Imperial,,,,,,,,,,,,,,,,,,,
1993,2010-06-29,4.5,Imperial,,,,,,,,,,,,,,,,,,,
1994,2010-06-30,5.6,Imperial,,,,,,,,,,,,,,,,,,,
