Date,tmax,tmin,Precip,average
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.01,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,38.0,0.0,47.0
2003-01-01,56.0,38.0,0.0,47.0
2003-01-01,56.0,38.0,0.0,47.0
2003-01-01,56.0,38.0,0.0,47.0
2003-01-01,56.0,38.0,0.01,47.0
2003-01-01,56.0,38.0,0.0,47.0
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.01,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,35.0,0.0,45.5
2003-01-01,56.0,35.0,0.0,45.5
2003-01-01,56.0,35.0,0.0,45.5
2003-01-01,56.0,35.0,0.0,45.5
2003-01-01,56.0,35.0,0.01,45.5
2003-01-01,56.0,35.0,0.0,45.5
2003-01-01,58.0,37.0,0.0,47.5
2003-01-01,58.0,37.0,0.0,47.5
2003-01-01,58.0,37.0,0.0,47.5
2003-01-01,58.0,37.0,0.0,47.5
2003-01-01,58.0,37.0,0.01,47.5
2003-01-01,58.0,37.0,0.0,47.5
2003-01-01,58.0,38.0,0.0,48.0
2003-01-01,58.0,38.0,0.0,48.0
2003-01-01,58.0,38.0,0.0,48.0
2003-01-01,58.0,38.0,0.0,48.0
2003-01-01,58.0,38.0,0.01,48.0
2003-01-01,58.0,38.0,0.0,48.0
2003-01-01,58.0,37.0,0.0,47.5
2003-01-01,58.0,37.0,0.0,47.5
2003-01-01,58.0,37.0,0.0,47.5
2003-01-01,58.0,37.0,0.0,47.5
2003-01-01,58.0,37.0,0.01,47.5
2003-01-01,58.0,37.0,0.0,47.5
2003-01-01,58.0,35.0,0.0,46.5
2003-01-01,58.0,35.0,0.0,46.5
2003-01-01,58.0,35.0,0.0,46.5
2003-01-01,58.0,35.0,0.0,46.5
2003-01-01,58.0,35.0,0.01,46.5
2003-01-01,58.0,35.0,0.0,46.5
2003-01-01,61.0,37.0,0.0,49.0
2003-01-01,61.0,37.0,0.0,49.0
2003-01-01,61.0,37.0,0.0,49.0
2003-01-01,61.0,37.0,0.0,49.0
2003-01-01,61.0,37.0,0.01,49.0
2003-01-01,61.0,37.0,0.0,49.0
2003-01-01,61.0,38.0,0.0,49.5
2003-01-01,61.0,38.0,0.0,49.5
2003-01-01,61.0,38.0,0.0,49.5
2003-01-01,61.0,38.0,0.0,49.5
2003-01-01,61.0,38.0,0.01,49.5
2003-01-01,61.0,38.0,0.0,49.5
2003-01-01,61.0,37.0,0.0,49.0
2003-01-01,61.0,37.0,0.0,49.0
2003-01-01,61.0,37.0,0.0,49.0
2003-01-01,61.0,37.0,0.0,49.0
2003-01-01,61.0,37.0,0.01,49.0
2003-01-01,61.0,37.0,0.0,49.0
2003-01-01,61.0,35.0,0.0,48.0
2003-01-01,61.0,35.0,0.0,48.0
2003-01-01,61.0,35.0,0.0,48.0
2003-01-01,61.0,35.0,0.0,48.0
2003-01-01,61.0,35.0,0.01,48.0
2003-01-01,61.0,35.0,0.0,48.0
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.01,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,38.0,0.0,47.0
2003-01-01,56.0,38.0,0.0,47.0
2003-01-01,56.0,38.0,0.0,47.0
2003-01-01,56.0,38.0,0.0,47.0
2003-01-01,56.0,38.0,0.01,47.0
2003-01-01,56.0,38.0,0.0,47.0
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,37.0,0.01,46.5
2003-01-01,56.0,37.0,0.0,46.5
2003-01-01,56.0,35.0,0.0,45.5
2003-01-01,56.0,35.0,0.0,45.5
2003-01-01,56.0,35.0,0.0,45.5
2003-01-01,56.0,35.0,0.0,45.5
2003-01-01,56.0,35.0,0.01,45.5
2003-01-01,56.0,35.0,0.0,45.5
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,55.0,38.0,0.0,46.5
2003-01-02,55.0,38.0,0.0,46.5
2003-01-02,55.0,38.0,0.0,46.5
2003-01-02,55.0,38.0,0.0,46.5
2003-01-02,55.0,38.0,0.0,46.5
2003-01-02,55.0,38.0,0.0,46.5
2003-01-02,55.0,40.0,0.0,47.5
2003-01-02,55.0,40.0,0.0,47.5
2003-01-02,55.0,40.0,0.0,47.5
2003-01-02,55.0,40.0,0.0,47.5
2003-01-02,55.0,40.0,0.0,47.5
2003-01-02,55.0,40.0,0.0,47.5
2003-01-02,55.0,42.0,0.0,48.5
2003-01-02,55.0,42.0,0.0,48.5
2003-01-02,55.0,42.0,0.0,48.5
2003-01-02,55.0,42.0,0.0,48.5
2003-01-02,55.0,42.0,0.0,48.5
2003-01-02,55.0,42.0,0.0,48.5
2003-01-02,55.0,35.0,0.0,45.0
2003-01-02,55.0,35.0,0.0,45.0
2003-01-02,55.0,35.0,0.0,45.0
2003-01-02,55.0,35.0,0.0,45.0
2003-01-02,55.0,35.0,0.0,45.0
2003-01-02,55.0,35.0,0.0,45.0
2003-01-02,55.0,41.0,0.0,48.0
2003-01-02,55.0,41.0,0.0,48.0
2003-01-02,55.0,41.0,0.0,48.0
2003-01-02,55.0,41.0,0.0,48.0
2003-01-02,55.0,41.0,0.0,48.0
2003-01-02,55.0,41.0,0.0,48.0
2003-01-02,55.0,37.0,0.0,46.0
2003-01-02,55.0,37.0,0.0,46.0
2003-01-02,55.0,37.0,0.0,46.0
2003-01-02,55.0,37.0,0.0,46.0
2003-01-02,55.0,37.0,0.0,46.0
2003-01-02,55.0,37.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,61.0,38.0,0.0,49.5
2003-01-02,61.0,38.0,0.0,49.5
2003-01-02,61.0,38.0,0.0,49.5
2003-01-02,61.0,38.0,0.0,49.5
2003-01-02,61.0,38.0,0.0,49.5
2003-01-02,61.0,38.0,0.0,49.5
2003-01-02,61.0,40.0,0.0,50.5
2003-01-02,61.0,40.0,0.0,50.5
2003-01-02,61.0,40.0,0.0,50.5
2003-01-02,61.0,40.0,0.0,50.5
2003-01-02,61.0,40.0,0.0,50.5
2003-01-02,61.0,40.0,0.0,50.5
2003-01-02,61.0,42.0,0.0,51.5
2003-01-02,61.0,42.0,0.0,51.5
2003-01-02,61.0,42.0,0.0,51.5
2003-01-02,61.0,42.0,0.0,51.5
2003-01-02,61.0,42.0,0.0,51.5
2003-01-02,61.0,42.0,0.0,51.5
2003-01-02,61.0,35.0,0.0,48.0
2003-01-02,61.0,35.0,0.0,48.0
2003-01-02,61.0,35.0,0.0,48.0
2003-01-02,61.0,35.0,0.0,48.0
2003-01-02,61.0,35.0,0.0,48.0
2003-01-02,61.0,35.0,0.0,48.0
2003-01-02,61.0,41.0,0.0,51.0
2003-01-02,61.0,41.0,0.0,51.0
2003-01-02,61.0,41.0,0.0,51.0
2003-01-02,61.0,41.0,0.0,51.0
2003-01-02,61.0,41.0,0.0,51.0
2003-01-02,61.0,41.0,0.0,51.0
2003-01-02,61.0,37.0,0.0,49.0
2003-01-02,61.0,37.0,0.0,49.0
2003-01-02,61.0,37.0,0.0,49.0
2003-01-02,61.0,37.0,0.0,49.0
2003-01-02,61.0,37.0,0.0,49.0
2003-01-02,61.0,37.0,0.0,49.0
2003-01-02,55.0,38.0,0.0,46.5
2003-01-02,55.0,38.0,0.0,46.5
2003-01-02,55.0,38.0,0.0,46.5
2003-01-02,55.0,38.0,0.0,46.5
2003-01-02,55.0,38.0,0.0,46.5
2003-01-02,55.0,38.0,0.0,46.5
2003-01-02,55.0,40.0,0.0,47.5
2003-01-02,55.0,40.0,0.0,47.5
2003-01-02,55.0,40.0,0.0,47.5
2003-01-02,55.0,40.0,0.0,47.5
2003-01-02,55.0,40.0,0.0,47.5
2003-01-02,55.0,40.0,0.0,47.5
2003-01-02,55.0,42.0,0.0,48.5
2003-01-02,55.0,42.0,0.0,48.5
2003-01-02,55.0,42.0,0.0,48.5
2003-01-02,55.0,42.0,0.0,48.5
2003-01-02,55.0,42.0,0.0,48.5
2003-01-02,55.0,42.0,0.0,48.5
2003-01-02,55.0,35.0,0.0,45.0
2003-01-02,55.0,35.0,0.0,45.0
2003-01-02,55.0,35.0,0.0,45.0
2003-01-02,55.0,35.0,0.0,45.0
2003-01-02,55.0,35.0,0.0,45.0
2003-01-02,55.0,35.0,0.0,45.0
2003-01-02,55.0,41.0,0.0,48.0
2003-01-02,55.0,41.0,0.0,48.0
2003-01-02,55.0,41.0,0.0,48.0
2003-01-02,55.0,41.0,0.0,48.0
2003-01-02,55.0,41.0,0.0,48.0
2003-01-02,55.0,41.0,0.0,48.0
2003-01-02,55.0,37.0,0.0,46.0
2003-01-02,55.0,37.0,0.0,46.0
2003-01-02,55.0,37.0,0.0,46.0
2003-01-02,55.0,37.0,0.0,46.0
2003-01-02,55.0,37.0,0.0,46.0
2003-01-02,55.0,37.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,38.0,0.0,46.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,40.0,0.0,47.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,42.0,0.0,48.0
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,35.0,0.0,44.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,41.0,0.0,47.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-02,54.0,37.0,0.0,45.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,40.0,0.0,46.5
2003-01-03,53.0,40.0,0.0,46.5
2003-01-03,53.0,40.0,0.0,46.5
2003-01-03,53.0,40.0,0.0,46.5
2003-01-03,53.0,40.0,0.0,46.5
2003-01-03,53.0,40.0,0.0,46.5
2003-01-03,53.0,35.0,0.0,44.0
2003-01-03,53.0,35.0,0.0,44.0
2003-01-03,53.0,35.0,0.0,44.0
2003-01-03,53.0,35.0,0.0,44.0
2003-01-03,53.0,35.0,0.0,44.0
2003-01-03,53.0,35.0,0.0,44.0
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,53.0,38.0,0.0,45.5
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,40.0,0.0,50.0
2003-01-03,60.0,40.0,0.0,50.0
2003-01-03,60.0,40.0,0.0,50.0
2003-01-03,60.0,40.0,0.0,50.0
2003-01-03,60.0,40.0,0.0,50.0
2003-01-03,60.0,40.0,0.0,50.0
2003-01-03,60.0,35.0,0.0,47.5
2003-01-03,60.0,35.0,0.0,47.5
2003-01-03,60.0,35.0,0.0,47.5
2003-01-03,60.0,35.0,0.0,47.5
2003-01-03,60.0,35.0,0.0,47.5
2003-01-03,60.0,35.0,0.0,47.5
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,60.0,38.0,0.0,49.0
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,40.0,0.0,47.0
2003-01-03,54.0,40.0,0.0,47.0
2003-01-03,54.0,40.0,0.0,47.0
2003-01-03,54.0,40.0,0.0,47.0
2003-01-03,54.0,40.0,0.0,47.0
2003-01-03,54.0,40.0,0.0,47.0
2003-01-03,54.0,35.0,0.0,44.5
2003-01-03,54.0,35.0,0.0,44.5
2003-01-03,54.0,35.0,0.0,44.5
2003-01-03,54.0,35.0,0.0,44.5
2003-01-03,54.0,35.0,0.0,44.5
2003-01-03,54.0,35.0,0.0,44.5
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,54.0,38.0,0.0,46.0
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,40.0,0.0,50.5
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,35.0,0.0,48.0
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-03,61.0,38.0,0.0,49.5
2003-01-04,64.0,38.0,0.0,51.0
2003-01-04,64.0,38.0,0.0,51.0
2003-01-04,64.0,38.0,0.0,51.0
2003-01-04,64.0,38.0,0.0,51.0
2003-01-04,64.0,38.0,0.0,51.0
2003-01-04,64.0,38.0,0.0,51.0
2003-01-04,64.0,41.0,0.0,52.5
2003-01-04,64.0,41.0,0.0,52.5
2003-01-04,64.0,41.0,0.0,52.5
2003-01-04,64.0,41.0,0.0,52.5
2003-01-04,64.0,41.0,0.0,52.5
2003-01-04,64.0,41.0,0.0,52.5
2003-01-04,64.0,43.0,0.0,53.5
2003-01-04,64.0,43.0,0.0,53.5
2003-01-04,64.0,43.0,0.0,53.5
2003-01-04,64.0,43.0,0.0,53.5
2003-01-04,64.0,43.0,0.0,53.5
2003-01-04,64.0,43.0,0.0,53.5
2003-01-04,64.0,43.0,0.0,53.5
2003-01-04,64.0,43.0,0.0,53.5
2003-01-04,64.0,43.0,0.0,53.5
2003-01-04,64.0,43.0,0.0,53.5
2003-01-04,64.0,43.0,0.0,53.5
2003-01-04,64.0,43.0,0.0,53.5
2003-01-04,64.0,40.0,0.0,52.0
2003-01-04,64.0,40.0,0.0,52.0
2003-01-04,64.0,40.0,0.0,52.0
2003-01-04,64.0,40.0,0.0,52.0
2003-01-04,64.0,40.0,0.0,52.0
2003-01-04,64.0,40.0,0.0,52.0
2003-01-04,62.0,38.0,0.0,50.0
2003-01-04,62.0,38.0,0.0,50.0
2003-01-04,62.0,38.0,0.0,50.0
2003-01-04,62.0,38.0,0.0,50.0
2003-01-04,62.0,38.0,0.0,50.0
2003-01-04,62.0,38.0,0.0,50.0
2003-01-04,62.0,41.0,0.0,51.5
2003-01-04,62.0,41.0,0.0,51.5
2003-01-04,62.0,41.0,0.0,51.5
2003-01-04,62.0,41.0,0.0,51.5
2003-01-04,62.0,41.0,0.0,51.5
2003-01-04,62.0,41.0,0.0,51.5
2003-01-04,62.0,43.0,0.0,52.5
2003-01-04,62.0,43.0,0.0,52.5
2003-01-04,62.0,43.0,0.0,52.5
2003-01-04,62.0,43.0,0.0,52.5
2003-01-04,62.0,43.0,0.0,52.5
2003-01-04,62.0,43.0,0.0,52.5
2003-01-04,62.0,43.0,0.0,52.5
2003-01-04,62.0,43.0,0.0,52.5
2003-01-04,62.0,43.0,0.0,52.5
2003-01-04,62.0,43.0,0.0,52.5
2003-01-04,62.0,43.0,0.0,52.5
2003-01-04,62.0,43.0,0.0,52.5
2003-01-04,62.0,40.0,0.0,51.0
2003-01-04,62.0,40.0,0.0,51.0
2003-01-04,62.0,40.0,0.0,51.0
2003-01-04,62.0,40.0,0.0,51.0
2003-01-04,62.0,40.0,0.0,51.0
2003-01-04,62.0,40.0,0.0,51.0
2003-01-04,60.0,38.0,0.0,49.0
2003-01-04,60.0,38.0,0.0,49.0
2003-01-04,60.0,38.0,0.0,49.0
2003-01-04,60.0,38.0,0.0,49.0
2003-01-04,60.0,38.0,0.0,49.0
2003-01-04,60.0,38.0,0.0,49.0
2003-01-04,60.0,41.0,0.0,50.5
2003-01-04,60.0,41.0,0.0,50.5
2003-01-04,60.0,41.0,0.0,50.5
2003-01-04,60.0,41.0,0.0,50.5
2003-01-04,60.0,41.0,0.0,50.5
2003-01-04,60.0,41.0,0.0,50.5
2003-01-04,60.0,43.0,0.0,51.5
2003-01-04,60.0,43.0,0.0,51.5
2003-01-04,60.0,43.0,0.0,51.5
2003-01-04,60.0,43.0,0.0,51.5
2003-01-04,60.0,43.0,0.0,51.5
2003-01-04,60.0,43.0,0.0,51.5
2003-01-04,60.0,43.0,0.0,51.5
